153,110,30,25
151,107,31,25
152,108,33,27
150,106,32,27
148,104,32,27
146,103,32,26
146,103,32,26
144,102,31,26
142,101,31,26
141,99,31,26
141,99,31,26
139,98,32,26
137,98,31,26
136,98,32,26
134,98,32,26
134,98,32,26
133,98,32,26
131,98,32,26
130,97,32,26
130,97,32,26
129,97,32,27
127,97,32,27
127,97,32,27
126,96,32,27
124,96,32,27
122,96,32,26
121,96,32,26
119,96,32,27
119,96,32,27
117,95,32,27
115,95,32,26
115,95,32,26
113,93,32,26
111,93,32,26
109,93,32,26
108,93,32,27
107,93,32,27
106,92,32,27
106,92,32,27
104,92,32,27
104,92,32,27
103,91,32,27
102,89,32,27
102,89,32,27
101,88,33,27
100,88,32,27
99,87,32,27
99,87,32,27
98,87,33,27
97,86,33,27
95,86,33,28
94,85,33,28
94,85,33,28
92,85,33,28
91,84,34,28
89,84,33,28
88,84,33,28
88,84,33,28
87,83,33,27
86,83,33,27
85,82,33,28
84,82,33,28
88,80,29,24
87,79,30,24
86,78,30,24
86,78,30,24
86,78,30,24
85,77,30,24
85,77,30,24
85,76,29,24
84,75,29,24
83,75,29,24
79,75,28,22
79,75,28,22
78,74,28,22
77,74,28,22
76,74,28,22
75,73,28,22
75,73,28,22
74,73,28,22
73,73,28,22
72,72,27,22
73,70,27,22
73,70,27,22
73,69,27,22
72,68,28,22
72,68,28,22
71,67,28,22
71,67,28,22
71,66,28,22
71,66,28,22
71,66,28,22
71,66,27,22
71,65,27,22
71,65,27,22
71,65,27,21
71,64,27,22
70,63,27,22
70,63,27,22
70,63,27,22
69,62,27,22
68,62,27,22
68,61,27,22
68,61,28,22
67,60,28,22
67,60,28,22
67,60,27,22
67,59,28,22
67,59,28,22
67,59,28,22
67,58,28,22
67,58,28,22
67,58,24,18
67,57,23,18
67,57,23,18
68,57,23,18
68,57,23,17
68,56,23,17
67,56,23,18
67,56,23,18
67,55,23,18
67,55,23,18
66,55,23,18
66,54,23,18
65,54,23,17
65,54,23,17
65,53,23,17
65,52,23,17
64,52,23,17
64,52,23,17
64,52,23,17
64,51,23,17
64,51,23,17
65,51,23,17
65,51,23,17
65,51,23,17
65,50,23,17
66,50,23,17
66,49,22,17
66,49,22,17
66,49,22,17
66,48,22,17
66,48,22,17
65,47,22,17
65,47,22,17
65,47,22,17
64,47,22,17
63,47,22,17
62,46,23,17
61,46,23,17
61,45,23,17
60,45,23,17
60,45,23,17
60,45,23,17
60,45,23,17
59,44,23,17
59,44,23,17
59,44,23,17
59,44,22,17
59,44,22,17
59,43,22,17
59,43,22,17
59,43,22,17
58,42,23,17
58,42,23,17
57,42,23,17
56,41,23,17
56,41,23,17
55,41,23,17
54,41,23,18
53,41,23,18
52,41,24,18
47,40,24,18
47,40,24,18
46,40,24,18
45,40,24,18
44,40,24,18
44,40,24,18
43,40,24,18
43,40,24,18
43,40,24,18
42,39,24,18
42,39,24,18
42,39,24,18
42,39,24,18
41,39,24,18
41,39,24,18
40,40,24,18
39,40,24,18
39,40,24,18
39,40,24,18
38,41,24,18
33,41,24,18
33,42,24,18
32,42,24,18
32,42,24,18
32,42,23,18
32,43,23,18
32,43,23,18
32,43,23,18
32,43,23,18
32,44,23,18
32,44,23,18
32,44,23,17
31,45,23,17
31,45,23,17
31,45,23,17
31,45,22,17
31,46,22,17
31,46,22,17
31,46,22,17
31,47,22,17
26,47,22,17
26,48,22,17
26,48,22,17
26,48,22,17
26,49,22,17
26,49,22,17
26,49,22,17
26,50,22,17
26,50,22,17
26,51,22,17
26,51,22,17
26,51,22,17
26,51,22,17
26,52,22,17
26,52,22,17
26,52,22,17
26,53,22,16
26,53,22,16
26,54,22,16
26,54,22,16
25,56,22,16
25,57,22,16
26,57,22,16
26,58,22,16
26,58,22,16
26,58,22,16
27,58,22,16
27,59,22,16
27,59,22,17
27,59,22,17
28,59,22,17
28,60,22,17
29,60,22,17
29,60,22,17
29,60,22,17
30,60,22,17
31,61,22,17
31,61,22,17
31,61,22,17
31,62,22,17
30,64,22,17
30,65,22,17
31,65,22,17
31,66,22,17
31,66,22,17
31,66,22,17
32,66,22,17
32,67,22,17
33,67,22,17
33,67,22,17
33,67,22,17
34,68,22,17
35,68,22,17
36,69,22,17
37,70,22,17
37,70,22,17
39,71,22,17
40,71,22,17
40,71,22,17
40,71,22,17
41,71,22,17
42,72,22,17
43,72,23,17
43,72,23,17
44,73,23,17
45,74,23,17
45,74,23,17
46,75,23,17
46,75,23,17
47,75,23,17
47,75,23,17
48,76,23,17
49,76,23,17
49,76,23,17
50,77,23,17
51,77,23,17
52,78,23,17
52,78,23,17
53,78,23,17
54,79,23,17
51,79,27,21
52,79,27,21
52,79,27,21
54,79,27,21
55,80,27,21
56,80,27,21
56,80,27,21
57,81,27,21
58,81,27,21
59,82,27,21
59,82,27,21
60,83,27,21
61,83,27,21
62,84,27,21
63,84,27,21
63,84,27,21
63,84,27,21
64,85,27,21
65,85,27,21
67,86,27,21
67,86,27,21
68,86,27,21
69,87,27,21
70,88,27,21
72,88,27,21
73,89,27,21
74,89,27,21
74,89,27,21
76,89,27,21
77,89,27,21
79,90,27,21
79,90,27,21
80,91,27,21
82,91,27,21
84,92,27,21
85,92,27,21
87,93,27,21
87,93,27,21
88,93,27,22
90,93,27,22
88,94,29,24
88,94,29,24
90,94,29,24
91,95,29,24
93,95,29,24
93,95,29,24
94,95,29,24
96,96,29,24
98,96,29,24
98,96,29,24
100,96,29,24
101,96,29,24
103,96,29,24
105,96,29,24
107,96,29,24
107,96,29,24
109,97,29,24
111,97,29,24
113,97,29,24
115,98,29,24
113,98,33,28
115,98,33,28
117,98,33,28
118,98,33,28
120,98,33,28
120,98,33,28
121,98,34,28
123,98,34,28
125,98,34,28
125,98,34,28
127,98,34,28
129,98,34,29
130,98,35,29
130,98,35,29
132,98,35,29
134,97,35,29
136,97,35,29
138,97,35,29
138,97,35,29
140,97,35,29
142,97,35,29
143,97,35,29
144,97,36,30
144,97,36,30
146,97,36,30
147,96,35,30
149,96,36,30
150,96,36,30
150,96,36,30
151,95,36,30
152,95,36,30
153,95,36,30
155,95,36,30
155,94,37,30
155,94,37,30
156,94,37,31
158,93,37,31
159,93,36,30
161,92,37,31
161,92,37,31
161,92,37,31
162,91,38,32
163,91,38,32
164,91,38,32
170,91,34,28
170,91,34,27
175,91,30,23
176,90,30,23
177,90,30,23
177,90,30,23
178,89,30,24
178,89,30,24
179,89,30,24
179,89,30,24
179,89,30,24
179,89,30,24
183,86,27,20
183,86,27,20
183,86,27,20
183,86,26,20
183,86,26,20
183,85,26,20
183,84,26,20
183,84,27,20
183,84,27,20
184,84,27,20
184,84,27,20
184,83,27,20
184,83,27,20
183,82,27,20
183,82,27,20
182,81,27,21
182,81,27,21
182,81,27,21
181,81,28,21
180,80,28,21
174,78,28,21
173,78,27,21
173,78,27,21
172,78,27,21
171,77,27,21
168,77,27,20
167,77,27,20
166,77,27,20
166,77,27,20
162,77,27,20
161,77,27,20
161,77,27,20
160,76,27,20
160,76,27,20
155,74,27,20
155,74,27,20
155,74,27,21
154,74,27,21
154,74,27,21
149,74,28,21
149,74,28,21
149,74,28,21
148,73,28,22
147,73,29,22
146,73,30,22
146,73,30,22
145,73,30,23
139,71,30,23
138,71,30,23
137,70,30,23
135,70,31,23
135,70,31,23
134,70,31,23
133,70,31,24
132,70,31,24
131,69,32,24
130,69,32,24
130,69,32,24
129,69,32,24
128,69,32,25
127,68,33,25
127,68,33,25
123,70,25,17
121,70,25,17
120,70,25,17
118,70,26,17
116,69,26,17
116,69,26,17
114,69,26,18
112,69,26,17
111,69,25,17
110,69,25,17
111,66,25,17
111,66,25,17
109,66,25,17
109,65,25,17
108,65,25,17
108,65,25,17
107,65,25,17
106,65,26,17
105,64,25,17
105,64,25,17
104,64,25,17
104,63,25,17
103,63,25,17
101,62,25,17
100,62,25,17
100,62,25,17
99,62,25,17
97,62,26,17
95,61,26,18
94,61,26,18
94,61,26,18
92,61,26,18
91,60,26,17
90,60,25,17
89,60,25,17
89,60,25,17
89,60,25,17
88,59,25,17
88,59,25,17
87,59,25,17
86,55,25,17
86,54,25,17
86,54,25,17
86,54,25,17
85,53,25,17
84,53,26,17
83,52,26,17
82,52,26,17
82,52,26,17
81,52,26,17
80,51,26,17
79,51,26,17
77,51,26,18
76,51,26,18
76,51,26,18
75,50,26,18
74,50,26,18
74,49,26,18
73,49,26,18
73,49,26,18
73,49,26,18
72,49,26,18
72,48,26,18
72,48,26,18
72,48,26,18
71,47,26,18
71,47,26,18
71,47,26,18
70,46,26,18
70,46,26,18
69,46,26,18
68,45,26,18
67,45,26,18
66,45,26,18
66,45,26,18
65,45,26,18
64,44,27,18
63,44,26,18
62,44,26,18
62,44,26,18
61,43,26,18
61,43,26,18
60,43,26,18
60,42,26,18
60,42,26,18
59,42,26,18
59,42,26,18
58,41,26,18
58,41,26,18
58,41,26,18
58,41,26,18
57,40,26,18
56,40,27,18
55,40,27,18
54,40,27,18
54,40,27,18
53,39,27,18
52,39,27,18
50,39,27,19
49,39,28,19
49,39,28,19
48,38,28,19
47,38,28,19
47,38,28,19
47,38,28,19
46,38,28,19
46,38,28,19
46,38,28,19
45,38,28,19
45,38,28,19
41,38,26,17
41,38,26,17
40,38,26,17
39,38,26,17
39,38,26,17
38,38,26,17
37,38,26,17
36,38,26,17
35,37,26,17
35,37,26,17
34,37,26,17
33,37,26,17
32,37,26,17
32,37,26,17
32,38,26,17
31,38,26,17
31,38,26,17
31,38,26,17
31,38,26,17
31,38,26,17
26,38,26,17
26,38,26,17
26,38,26,17
26,38,26,17
26,38,26,17
26,38,26,17
26,38,26,17
26,39,26,17
26,39,26,17
26,40,25,17
26,40,25,17
27,41,25,16
27,42,24,16
27,43,24,16
27,44,24,16
27,44,24,16
27,44,24,16
27,45,24,16
27,45,24,16
27,46,24,16
27,46,24,15
27,46,24,15
27,47,24,16
27,47,24,16
27,48,24,15
27,48,24,15
27,48,24,15
27,49,24,15
27,49,24,15
28,50,24,15
28,50,24,16
28,50,24,16
28,51,24,15
28,51,24,15
28,51,24,16
28,51,24,16
28,52,24,16
28,53,24,16
29,53,24,16
29,53,24,16
25,54,28,19
25,54,28,20
25,54,28,20
25,54,28,20
25,55,28,20
25,55,28,20
25,56,28,20
26,56,28,20
26,56,28,20
26,56,28,20
26,57,28,20
26,57,28,20
26,57,28,20
26,57,28,20
26,58,28,20
27,58,28,20
27,58,28,20
27,59,28,20
27,59,28,20
27,60,28,20
27,60,28,20
27,60,28,20
27,61,28,20
27,61,28,20
27,61,28,20
27,62,28,20
27,62,28,20
27,62,28,20
28,63,28,20
28,63,28,20
29,70,28,20
29,70,28,20
29,70,28,20
29,70,28,20
30,71,28,20
30,72,28,20
30,72,28,20
30,72,28,20
30,72,28,20
30,73,28,20
31,77,28,20
31,78,28,20
31,78,28,20
31,79,28,19
31,79,28,20
31,80,28,20
31,81,28,20
31,81,28,20
31,81,28,20
32,82,28,19
32,82,28,19
32,82,28,20
32,83,28,20
33,83,28,20
33,83,28,20
33,84,28,20
34,85,28,20
34,85,28,20
35,86,28,20
35,86,28,20
37,90,28,20
37,91,28,20
38,91,28,20
38,91,28,20
38,92,28,20
38,92,28,20
39,93,28,20
39,94,28,20
39,94,28,20
39,95,28,20
39,95,28,20
40,96,28,20
40,96,28,20
41,97,28,20
41,97,28,20
41,97,28,20
42,98,28,19
43,99,27,19
44,100,27,19
44,100,27,19
44,107,28,20
46,107,28,19
46,107,27,19
47,108,27,19
47,108,27,19
47,108,27,19
48,109,27,19
48,110,27,19
49,111,27,19
50,112,27,19
50,112,27,19
50,113,27,19
51,113,27,19
51,114,27,19
51,114,27,19
52,114,27,19
53,115,27,19
54,116,27,19
55,117,27,19
55,118,27,19
55,118,27,19
57,119,27,19
58,120,27,19
58,121,27,19
59,121,27,19
59,121,27,19
60,122,27,19
60,123,27,19
61,124,27,19
61,124,27,19
64,131,27,19
64,132,27,19
65,134,28,20
66,135,28,19
66,135,28,19
66,136,27,19
67,136,27,19
67,137,28,19
68,138,28,19
68,138,28,19
70,139,27,19
71,141,27,19
71,142,27,19
73,143,27,19
73,145,26,19
73,145,26,19
74,145,26,19
75,146,27,19
76,147,27,19
77,148,27,19
77,148,27,19
78,149,27,19
79,150,27,19
80,151,27,19
81,152,28,19
81,152,28,19
83,154,28,20
84,155,28,20
85,156,28,20
86,157,28,20
87,158,28,20
87,158,28,20
89,159,28,20
90,160,28,20
92,162,29,20
92,162,29,20
94,163,29,20
96,164,29,21
98,166,29,21
98,166,29,21
95,163,39,31
97,164,39,31
99,166,39,31
100,167,40,31
100,167,40,31
102,169,40,31
104,170,40,31
106,171,40,31
108,173,40,32
108,173,40,32
110,175,41,32
111,176,40,32
113,176,41,32
115,177,41,32
117,179,41,32
119,180,41,32
119,180,41,32
121,181,41,32
123,183,41,32
123,183,41,32
126,184,41,32
129,185,41,32
131,186,41,32
133,186,41,32
135,187,42,33
135,187,42,33
138,189,43,33
141,191,43,33
144,192,43,34
144,192,43,34
146,194,44,34
149,195,44,34
152,196,45,35
154,197,45,35
154,197,45,35
156,197,46,36
159,197,47,36
162,198,47,36
162,198,47,36
165,198,47,37
167,199,48,37
171,199,48,37
174,199,48,38
178,200,48,38
178,200,48,38
181,200,48,38
185,200,48,38
188,201,48,37
191,202,48,37
191,202,48,37
195,204,48,37
199,205,48,37
203,208,47,37
204,209,47,36
205,209,46,36
205,209,46,36
205,209,46,36
205,209,46,36
205,210,46,36
205,210,46,36
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN
161,187,39,34
161,186,39,34
161,186,39,34
161,186,39,34
161,186,39,34
161,186,39,34
161,186,39,34
161,186,39,34
161,186,39,34
161,186,39,34
155,169,39,34
155,169,39,34
154,169,39,34
154,167,39,34
154,167,40,35
154,167,40,35
154,167,40,35
153,167,40,35
153,167,40,35
153,167,40,35
152,156,34,29
151,154,35,30
150,153,35,30
149,152,35,30
149,152,35,30
148,150,36,31
147,149,37,31
151,149,29,24
151,147,29,24
151,146,29,24
151,145,29,24
152,144,29,24
152,144,29,24
152,143,29,24
153,142,29,24
154,140,29,23
154,139,29,23
154,139,29,23
154,138,29,24
154,136,30,24
154,135,30,24
154,134,30,24
154,134,30,24
153,133,29,24
153,132,30,24
152,131,30,24
152,130,30,24
151,129,30,24
151,127,30,24
152,126,30,24
152,126,30,24
152,125,30,24
153,124,30,24
154,123,30,24
154,123,30,24
155,122,30,24
156,122,30,24
157,121,30,24
158,120,29,24
158,120,29,24
159,119,30,24
159,118,30,24
160,118,30,24
159,117,30,24
160,117,30,24
160,117,30,24
159,116,30,25
159,115,30,24
159,114,30,25
159,113,30,24
159,112,31,25
159,112,31,25
160,111,31,25
160,110,31,25
160,110,31,25
160,110,31,25
161,109,31,25
168,104,28,22
169,104,28,22
170,103,28,22
170,103,28,22
171,103,28,21
172,102,28,22
173,101,28,22
174,101,28,22
174,100,28,22
174,100,28,22
174,99,28,22
174,99,28,22
174,99,28,22
174,98,28,22
174,98,28,22
174,98,28,22
175,97,28,22
175,96,28,22
176,95,28,22
176,95,28,22
177,94,28,22
177,94,28,22
178,93,29,22
179,93,28,22
180,93,29,22
180,93,29,22
181,92,28,22
182,92,28,22
182,91,28,22
182,91,28,22
183,91,28,22
183,91,28,22
183,90,29,22
183,90,29,22
183,90,29,22
183,90,29,22
183,90,28,22
183,89,28,22
183,89,28,22
183,89,28,22
181,82,28,22
180,82,28,22
180,81,28,22
180,81,28,22
180,81,28,22
180,81,28,22
180,80,28,22
180,80,28,22
180,80,28,22
180,79,28,22
179,80,26,20
178,80,26,20
178,79,26,20
177,79,26,20
176,79,26,20
175,78,26,20
175,78,26,20
174,78,26,20
173,78,26,20
172,78,26,20
163,78,26,20
163,78,26,20
162,77,26,20
161,77,27,20
160,77,27,21
160,76,27,21
159,76,27,21
159,76,27,21
159,76,27,21
159,76,27,21
150,74,27,21
150,74,28,21
149,74,28,21
149,74,28,21
149,73,28,22
148,73,28,21
148,73,28,22
147,73,29,22
147,73,29,22
146,73,29,22
140,71,26,19
137,70,26,19
137,70,26,19
135,71,26,19
134,71,26,19
132,71,26,19
130,70,26,19
130,70,26,19
129,70,26,19
128,70,26,19
127,70,26,19
127,70,26,19
126,69,27,19
124,69,27,20
123,69,27,20
122,68,28,20
121,68,28,20
121,68,28,20
120,68,28,20
119,67,28,21
117,67,28,21
117,67,28,21
116,66,28,21
114,66,29,21
113,66,30,21
113,66,30,21
110,66,30,22
108,65,30,22
106,65,30,22
105,65,30,22
105,65,30,22
103,65,30,22
102,64,30,22
101,64,30,22
100,64,30,22
100,64,30,22
99,64,29,21
98,63,29,21
98,63,29,21
